month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202007,92606,"irvine, ca",,894500,0,0.0467,17,-0.1053,-0.3704,35.5,-0.0274,-0.2755,8,-0.5,-0.3333,0,,,4,-0.5,-0.6667,19,0.2667,0.1875,480.6099062,0.0198,0.0377,2036.5,0.0821,-0.0022,887180,0.0077,0.005,36,0.0588,-0.1628,1.1176,0.3282,0.5251
202007,74447,"okmulgee, ok",,76550,0.1006,-0.2287,19,0,-0.62,43.5,-0.0842,-0.4,8,0,-0.5,0,,,0,-1,-1,25,0.1364,-0.2857,51.09815258,-0.0477,-0.0624,1420,0.0245,-0.2652,102830,0.0474,-0.2165,44,0.0732,-0.4824,1.3158,0.1579,0.6158
202007,77093,"houston, tx",,190050,0.0515,0.2479,37,0.1212,0.1563,55,-0.2667,0.2222,12,0.5,0,0,,,16,1,0.3333,10,0.1111,-0.4118,133.9008085,0.0284,0.1836,1312.5,0.0096,-0.1023,228577,0.0269,0.2186,47,0.119,-0.0408,0.2703,-0.0025,-0.261
202007,70820,"baton rouge, la",*,150000,0.003,-0.1004,179,-0.0867,,107,-0.0404,0.2663,44,-0.1538,-0.2143,0,,,40,0,-0.4444,82,-0.2039,81,104.5744034,0.0081,-0.0841,1473,0.0462,-0.0518,192409,0.0479,-0.0708,261,-0.1271,0.0567,0.4581,-0.0674,0.454
202007,76134,"fort worth, tx",,214300,0.0583,0.1366,20,-0.1667,-0.3548,37.5,-0.2105,0.1364,20,0.25,-0.1667,0,,,4,-0.5,-0.75,37,-0.1591,-0.1591,117.460037,0.0367,0.0763,1851,0.0755,0.0793,219273,0.0457,0.0967,57,-0.1618,-0.24,1.85,0.0167,0.4306
202007,18661,"white haven, pa",*,269950,0,,59,0.1346,-0.2237,145.5,-0.292,,24,0,1,0,,,0,-1,-1,7,0.4,0,111.5092593,-0.1267,0.1869,1931,0,0.1253,266092,-0.0066,0.4714,66,0.1579,-0.2048,0.1186,0.0225,0.0265
202007,21131,"phoenix, md",,867820.5,-0.0384,0.2856,26,-0.037,-0.3158,90,0.0056,0.4516,12,2,0,0,,,0,-1,-1,6,0.2,-0.25,190.5450266,0.0234,0.1009,4082.5,0.0036,0.1534,933535,-0.0125,0.3058,32,0,-0.3043,0.2308,0.0456,0.0202
202007,83714,"garden city, id",*,509950,0.0418,0.0968,48,-0.2941,,38.5,0.1493,-0.163,32,-0.4286,-0.3333,0,,-1,12,0.5,-0.4,146,0.0735,47.6667,224.3534812,0.0093,0.1056,2069,-0.0314,-0.1508,577700,0.001,0.0672,194,-0.049,0.9796,3.0417,1.0417,3.0101
202007,29053,"gaston, sc",,193523,0.0444,0.434,13,0,-0.7045,79,-0.0539,0.2846,12,2,-0.25,0,,,0,,-1,0,-1,-1,100.5373748,-0.0111,0.1832,1786,-0.016,0.0217,201115,0.024,0.3094,13,-0.1333,-0.7111,0,-0.1538,-0.0227
202007,90650,"norwalk, ca",*,527499.5,-0.0139,0.0202,25,-0.3056,,35,0.2727,-0.0541,32,-0.2727,-0.3846,0,-1,-1,4,0,-0.8,85,0.2879,0,424.7978106,0.0251,0.1418,1249.5,-0.0234,-0.0856,523245,-0.0075,0.0213,110,0.0784,-0.3082,3.4,1.5667,2.2514
202007,14612,"rochester, ny",*,256130,0.1019,,38,-0.05,-0.3333,24.5,0.0652,0.0208,40,0,-0.1667,0,,,8,-0.5,-0.6,5,-0.375,0,126.0465955,0.0577,0.1365,1708,-0.0153,-0.0778,259119,0.0757,0.2165,43,-0.1042,-0.3065,0.1316,-0.0684,0.0439
202007,77535,"dayton, tx",*,289659.5,0.0136,0.1471,96,-0.1028,,64.5,0.0157,0.2524,52,0.3,0,0,-1,,24,-0.4545,-0.1429,75,0.25,0.2931,125.1996635,0.0014,0.0461,2167,-0.0112,0.0446,290639,0.0168,0.1241,171,0.024,-0.0952,0.7813,0.2205,0.3385
202007,77486,"west columbia, tx",,239040,-0.0042,0.0042,62,-0.0462,0.1071,84.5,0.2612,0.4202,16,0,-0.2,0,,,16,-0.2,-0.2,31,-0.0882,0.3478,125.1364402,0.0333,0.0495,1980,0.044,-0.0421,257164,0.0009,0.0003,93,-0.0606,0.1772,0.5,-0.0231,0.0893
202007,30030,"decatur, ga",*,527500,-0.0231,-0.0304,210,-0.087,,47,0.033,0.119,100,0.0417,-0.1071,0,,,52,-0.5185,-0.5517,159,-0.0245,0.486,243.7080024,0.0367,0.0156,1636.5,-0.0294,-0.0427,556058,-0.0134,-0.0332,369,-0.0611,-0.0054,0.7571,0.0484,0.3518
202007,92345,"hesperia, ca",*,350050,0.0401,,65,-0.4196,,58,-0.072,,64,-0.3043,-0.5,0,-1,-1,8,-0.6667,-0.8889,245,0.0381,0.25,181.0625902,0.0441,0.0717,2001,0.0173,0.0482,392416,0.0786,0.1536,310,-0.1092,-0.289,3.7692,1.6621,2.9526
202007,30345,"atlanta, ga",,522550,0.0471,0.0885,137,-0.0214,-0.2514,49,0.1011,0.1807,76,0.2667,-0.1364,0,,,60,-0.2105,-0.3478,82,-0.0353,0.2239,188.9007192,0.0433,0.0842,2422.5,0.0478,0.0583,594481,0.0462,0.0852,219,-0.0267,-0.124,0.5985,-0.0086,0.2324
202007,18073,"pennsburg, pa",*,360040,-0.0204,0.1902,32,-0.1795,-0.3469,141,0.2368,,8,-0.5,-0.3333,0,,,0,-1,-1,6,0.2,-0.1429,143.15805,0.0773,0.087,2431.5,-0.0047,0.2346,367800,0.0091,0.1724,38,-0.1364,-0.3214,0.1875,0.0593,0.0446
202007,19939,"dagsboro, de",*,399995,-0.036,0.0668,48,-0.1429,,99.5,0.0994,0.0153,8,-0.3333,0,0,,,8,0,0,7,-0.2222,1.3333,176.8022487,0.0014,0.0811,2020,0.0085,-0.06,434159,-0.0224,0.0306,55,-0.1538,-0.2568,0.1458,-0.0149,0.1036
202007,12720,"bethel, ny",*,267550,0.0743,0.3724,38,0,,105.5,0.3613,0.2267,4,-0.6667,-0.5,0,,,4,,0,1,0,-0.5,169.2708333,0,0.0457,1854,0.1892,0.4575,390591,0.0359,0.0589,39,0,0,0.0263,0,-0.0277
202007,21216,"baltimore, md",*,97549.5,-0.025,,77,-0.125,,51,-0.1207,,24,-0.5,-0.4545,4,,,24,0.5,-0.25,15,-0.0625,-0.1176,55.04742547,-0.1009,0.6489,1380,0.0222,-0.0316,115220,0.0158,0.3338,92,-0.1154,-0.3741,0.1948,0.013,0.064
202007,32344,"monticello, fl",,294950,-0.0592,-0.0331,56,-0.125,-0.2,132,0.163,0.3679,8,-0.3333,-0.3333,0,,,8,1,0,2,-0.3333,-0.3333,138.8888889,0.0299,0.1417,1859,-0.1148,-0.1148,363188,-0.0101,-0.0164,58,-0.1343,-0.2055,0.0357,-0.0112,-0.0071
202007,60045,"lake forest, il",*,995050,0.0237,,245,-0.0278,,79.5,-0.2673,,84,-0.087,0.1667,0,-1,,64,0.4545,-0.2727,112,0.2444,0.697,268.8711267,0.0087,0.0145,3821.5,0.0302,-0.0167,1473212,-0.0055,0.0298,357,0.0439,-0.2205,0.4571,0.1,0.2888
202007,65761,"theodosia, mo",,158050,0,-0.206,20,-0.0476,-0.1667,236.5,-0.0063,1.2632,0,,-1,0,,,0,,,4,1,0.3333,84.04255319,0,0.096,1900,0,0.1243,210838,0.0414,-0.1534,24,0.0435,-0.1111,0.2,0.1048,0.075
202007,30752,"trenton, ga",*,220050,-0.0829,0.1458,19,-0.0952,,66.5,-0.3317,-0.0432,8,0,1,0,,,4,0,-0.5,16,0.3333,15,113.6063877,-0.0478,0.1911,2075.5,-0.1257,-0.0088,284687,-0.1868,0.2882,35,0.0606,0.129,0.8421,0.2707,0.8088
202007,58801,"williston, nd",*,287550,-0.0169,-0.1418,127,0.016,,50.5,-0.2047,0.2949,48,0,0.0909,0,,,24,0.5,0.5,9,0.2857,8,134.3142862,-0.0116,-0.0307,2034,0.0064,-0.0856,306985,-0.0102,-0.2198,136,0.0303,0.0794,0.0709,0.0149,0.0629
202007,89410,"gardnerville, nv",,612450,0.0208,0.1393,25,0.0417,-0.5455,68.5,-0.1988,0.4421,12,0,-0.4,0,,,4,,-0.8,32,-0.1579,0.1429,257.5203909,-0.002,0.174,2425.5,-0.1266,0.096,782082,-0.0555,0.2494,57,-0.0806,-0.3133,1.28,-0.3033,0.7709
202007,49302,"alto, mi",*,475050,-0.0451,0.2259,15,-0.25,,49.5,-0.3851,-0.208,12,2,0.5,0,,,4,0,-0.6667,18,-0.1,,136.4380757,-0.0069,0.0105,3394.5,-0.0989,0.0897,539698,-0.0762,0.1656,33,-0.175,-0.1951,1.2,0.2,1.2
202007,19111,"philadelphia, pa",,214500,0.1289,-0.046,29,-0.0938,-0.6375,38,-0.5979,0.2063,24,0.2,-0.4545,0,,,8,-0.5,-0.5,10,-0.2308,-0.5833,145.9081285,0.0049,-0.0992,1383.5,0.0817,0.0387,251901,0.0527,0.0963,39,-0.1333,-0.625,0.3448,-0.0614,0.0448
202007,18938,"new hope, pa",*,1225050,0.0769,,111,0,-0.2792,117.5,0.0173,0.2772,32,-0.2,0.3333,0,,,32,1,0.3333,27,0.1739,0.1739,247.7477477,-0.0227,0.0035,4213,-0.017,0.1489,1703420,0.0431,0.2908,138,0.0299,-0.2203,0.2432,0.036,0.0939
202007,22520,"montross, va",*,284950,0.0457,0.0474,46,-0.1321,,54.5,-0.3188,-0.3272,20,0,1.5,0,,,16,3,0,33,0,2.6667,143.707483,0.0003,0.0176,1648,-0.0391,-0.2256,362387,0.0111,0.0348,79,-0.0814,0.0395,0.7174,0.0947,0.5831
202007,30655,"monroe, ga",,345270,0.0036,0.0795,196,-0.0345,-0.166,54.5,0.0686,-0.1484,80,-0.1304,0,0,-1,-1,32,-0.2,-0.2,144,-0.027,0.1163,128.2172812,-0.0098,0.1688,2250,-0.0049,-0.0625,390878,0.0256,0.0536,340,-0.0313,-0.0659,0.7347,0.0056,0.1858
202007,37204,"nashville, tn",,797500,-0.0345,0.0391,73,0.0282,0.2167,35,-0.0141,-0.2473,32,-0.3846,0.1429,0,,,24,-0.1429,0,36,0.1613,0.125,306.2080537,-0.0281,0.1027,2911,0.0057,-0.0185,957392,-0.016,0.1357,109,0.0686,0.1848,0.4932,0.0565,-0.0402
202007,33109,"miami beach, fl",*,4700050,0.1157,,103,0.0198,-0.019,261.5,0.0175,0.1151,12,2,0.5,0,,,4,,0,5,0.6667,0.6667,1362.627585,0.0531,0.0058,3360,0.0701,0.1744,6449161,0.0375,0.1454,108,0.0385,0,0.0485,0.0188,0.02
202007,8753,"toms river, nj",*,406500,0.0164,,289,-0.0677,,53.5,-0.327,,164,0.025,-0.0238,0,,,64,-0.2381,-0.5676,314,0.2124,38.25,175,0.0261,0.1078,1726.5,-0.0472,0.0174,470785,-0.0044,0.077,603,0.0598,0.0273,1.0865,0.251,1.0727
202007,30064,"marietta, ga",*,429950,-0.0105,0.081,269,-0.0788,,44,-0.0222,-0.0112,164,-0.1277,0.025,24,1,1,84,0.3125,-0.3226,287,0.0669,0.2213,139.4369369,0.0373,0.1497,2539,-0.0043,-0.0214,478821,-0.0034,0.0127,556,-0.0089,-0.064,1.0669,0.1457,0.4123
202007,85012,"phoenix, az",,412050,-0.1234,-0.012,32,-0.1111,-0.4921,59.5,-0.3161,-0.0703,16,3,0.3333,0,-1,,20,-0.1667,-0.375,19,-0.0952,0.1875,257.720164,0.052,0.0004,1223,-0.1246,-0.1246,527280,-0.0702,-0.0013,51,-0.1053,-0.3544,0.5938,0.0104,0.3398
202007,76140,"fort worth, tx",,244950,0.0249,0.2494,24,-0.2,-0.3143,54,0.1134,0.9286,8,-0.7143,-0.7143,0,,,8,0,-0.3333,51,0.1087,-0.0192,124.8084253,0.0267,0.061,2150,0.0329,0.212,317173,0.0155,0.3991,75,-0.0132,-0.1379,2.125,0.5917,0.6393
202007,4344,"farmingdale, me",,294950,-0.0781,0.0922,20,0,0.25,45.5,1.6,-0.6486,4,0,0,0,,,0,,,5,0.6667,0.6667,241.5833333,-0.0938,0.851,1200,0,-0.4,342739,0.0951,0.4178,25,0.087,0.3158,0.25,0.1,0.0625
202007,78025,"ingram, tx",,784550,-0.0194,0.4942,34,0.0303,0.0968,86,-0.1691,0.1862,8,1,1,0,,,4,0,,8,0.6,1,219.3945888,-0.0646,0.0853,2950,0.0225,0.109,1216374,-0.0591,0.7364,42,0.1053,0.2,0.2353,0.0838,0.1063
202007,63650,"ironton, mo",,94050,0.0561,-0.1127,16,0.1429,-0.1579,99,-0.2385,0.4453,4,0,-0.5,0,,,0,,,8,0,1,82.2580785,0.0003,0.0701,1283,0.0745,0.0372,111746,0.0371,-0.1613,24,0.0909,0.0435,0.5,-0.0714,0.2895
202007,54467,"plover, wi",,279950,0,-0.0278,44,-0.0833,-0.3016,53,0.1778,-0.0619,12,0,0,0,,,0,-1,-1,1,,,117.8451178,0.0097,0.0535,2312,-0.0039,-0.0963,282394,-0.0092,-0.0741,45,-0.0625,-0.2857,0.0227,0.0227,0.0227
202007,4268,"norway, me",,299950,0.003,0.3095,14,0.1667,-0.5758,47.5,0.3971,-0.0104,4,0,-0.6667,0,,,0,,-1,4,0.3333,0,141.4332756,0.0187,0.0018,2000,0.3774,0.2626,338759,0.07,0.3533,18,0.2,-0.5135,0.2857,0.0357,0.1645
202007,15143,"sewickley, pa",,637550,-0.0259,-0.0192,110,0.0092,-0.12,52.5,-0.4385,-0.2905,36,-0.25,0.125,0,,,32,-0.1111,-0.1111,70,-0.0411,0.4894,197.0526532,0.0507,,2210,-0.023,,927221,0.0169,0.018,180,-0.011,0.0465,0.6364,-0.0334,0.2604
202007,98580,"roy, wa",,450050,0.0107,0.0478,19,0.0556,-0.0952,39.5,0.0395,-0.1319,20,0.25,0.25,0,,,0,,-1,28,-0.0968,-0.0667,221.6594597,0.0121,0.1151,1941,-0.0972,-0.1045,515949,0.041,-0.0456,47,-0.0408,-0.0784,1.4737,-0.2485,0.0451
202007,50220,"perry, ia",*,117550,-0.0034,,13,-0.3158,,64.5,0.8429,,4,-0.5,0,0,,,16,0,0,30,-0.0625,0.0345,93.98818314,0.1179,-0.1691,1665,0.0798,0.135,176725,0.0724,-0.0001,43,-0.1569,-0.3768,2.3077,0.6235,1.5827
202007,7040,"maplewood, nj",,559550,-0.0219,0.1257,46,-0.193,-0.5306,27.5,0.2791,-0.3529,36,-0.3571,0.2857,0,,,0,-1,-1,1,0,,0,,,0,,,607558,0.0167,-0.0014,47,-0.1897,-0.5204,0.0217,0.0042,0.0217
202007,44319,"akron, oh",*,174950,-0.2013,,26,-0.3333,,48.5,0,,24,-0.1429,-0.25,0,,,12,0.5,-0.5714,69,0.1695,0.6829,96.15384615,-0.0803,-0.1264,1716.5,-0.1065,0.1398,250352,-0.2117,-0.1675,95,-0.0306,-0.1593,2.6538,1.141,2.0844
202007,15650,"latrobe, pa",*,179300,-0.0151,0.1345,40,0,,37.5,-0.5313,-0.4141,20,-0.1667,-0.1667,0,,,16,1,-0.3333,68,0.1525,0.1148,0,,,0,,,250480,0.0681,0.1364,108,0.0909,-0.1148,1.7,0.225,0.7
202007,96101,"alturas, ca",,138050,0.0615,-0.1636,28,-0.0345,-0.3488,107.5,-0.4459,-0.0733,0,-1,-1,0,,,0,,-1,13,0.3,0.1818,107.7419355,0.0397,0.0431,1305.5,0.0251,-0.1027,823502,-0.0919,0.0681,41,0.0513,-0.2407,0.4643,0.1195,0.2085
202007,14150,"tonawanda, ny",*,159950,0.0319,,28,0.1667,,22,0.375,,52,0.1818,0.1818,0,,,12,0.5,-0.5714,126,0.2115,125,122.045181,-0.0398,0.0789,1364.5,0.0456,-0.0377,164151,0.0638,-0.0023,154,0.2031,1.5667,4.5,0.1667,4.4831
202007,44718,"canton, oh",,341250,0.0262,-0.0091,45,-0.0426,-0.1346,35.5,-0.1839,0.0758,24,-0.25,-0.4,0,,,8,1,-0.5,32,0.3333,0.1034,117.8395062,-0.0184,-0.0726,2678.5,-0.0498,0.0533,392789,-0.1356,0.0342,77,0.0845,-0.0494,0.7111,0.2005,0.1534
202007,38501,"cookeville, tn",*,269950,0.0285,,73,-0.0759,,55.5,0.0278,,36,0.2857,-0.25,0,,,16,-0.5,-0.5,30,-0.0323,1,127.0942353,0.0046,0.1758,2095.5,0.0525,-0.0557,306233,0.0316,0.0722,103,-0.0636,-0.3041,0.411,0.0186,0.2982
202007,85050,"phoenix, az",*,520050,-0.0133,0.0167,58,-0.1343,,40.5,-0.0241,-0.25,44,0,0.375,0,,,32,0,-0.4286,102,0.0408,0.5224,222.5375626,-0.013,0.1674,2194,0.0078,-0.1451,575143,0.0107,0.074,160,-0.0303,0.039,1.7586,0.2959,0.9885
202007,4662,"northeast harbor, me",,1985050,-0.0548,-0.0548,18,0.2857,0.125,109,-0.4076,-0.3607,4,,,0,,,0,,-1,0,,-1,419.9160168,0,-0.1142,3935,0,-0.0862,2030312,-0.0102,-0.1543,18,0.2857,0,0,0,-0.125
202007,94580,"san lorenzo, ca",,715050,0,-0.0054,22,0,-0.0833,33,0.65,0.8333,24,0,-0.25,0,,,0,-1,,37,0.2759,0.3704,495.3904838,-0.0074,0.0066,1475,-0.0315,0.0134,693847,-0.0104,0.0076,59,0.1569,0.1569,1.6818,0.3636,0.5568
202007,5743,"fair haven, vt",*,197050,-0.01,,16,-0.0588,,123.5,-0.4959,,0,,-1,0,,,0,,-1,2,1,-0.3333,103.8388924,-0.2054,0.1875,2186.5,-0.0102,0.0338,442292,0.0215,0.2637,18,0,-0.5,0.125,0.0662,0.0341
202007,60631,"chicago, il",,389500,-0.0078,0.0183,88,-0.0638,-0.2605,33.5,-0.1299,-0.0822,76,0.1176,-0.0952,0,,,32,0,-0.2,94,0.4462,0.4921,202.29274,-0.0391,0.0222,1316,0.0241,-0.1963,407171,-0.0194,-0.0496,182,0.1447,0,1.0682,0.3767,0.5388
202007,61606,"peoria, il",,123500,0.2356,-0.0116,30,0,-0.1429,252,-0.0289,1.7692,4,-0.5,0,0,,,4,0,-0.5,9,-0.1,0.2857,67.19174391,0.1465,0.0951,1689,0,-0.2131,185824,0.1087,0.087,39,-0.025,-0.0714,0.3,-0.0333,0.1
202007,75401,"greenville, tx",*,162850,-0.0246,0.0679,31,-0.2619,,58,-0.1343,0.8413,20,-0.375,-0.4444,0,,-1,12,-0.25,-0.25,52,0.0612,0.1304,106.9099474,-0.0055,0.0114,1580,0.024,0.1592,183424,-0.0496,0.1005,83,-0.0879,-0.1616,1.6774,0.5108,0.8095
202007,46122,"danville, in",,377250,0.0536,0.1614,25,0,-0.3243,53,0.3947,0.2184,16,0.3333,0,0,,,16,0.3333,-0.2,40,0.3333,0.1429,116.5166626,0.0552,0.0519,3604.5,0.0319,0.1488,442239,0.0141,0.1439,65,0.1818,-0.0972,1.6,0.4,0.6541
202007,46410,"merrillville, in",*,214950,0.075,0.1942,40,-0.0244,,54,0.0385,0.2414,24,0,-0.6471,0,,,8,0,-0.75,48,0.1429,-0.1111,104.601227,0.036,-0.0092,2070,-0.0162,0.0944,223518,-0.0042,0.1225,88,0.0602,-0.4634,1.2,0.1756,0.7091
202007,94589,"vallejo, ca",,399500,-0.0137,0.0132,19,0.0556,-0.5128,29,-0.3256,0.5263,20,0.25,-0.5,0,,,0,,-1,27,-0.1818,0.8,296.8086538,0.0665,0.0242,1279,0.0159,-0.0877,367368,0.0257,-0.0903,46,-0.098,-0.1481,1.4211,-0.4123,1.0364
202007,15217,"pittsburgh, pa",,472050,-0.1854,0.0639,71,0,0.0758,57,-0.1915,0.1753,20,-0.1667,0.6667,0,,,28,0.4,-0.125,48,0.0667,-0.0204,205.2257672,-0.0296,,1485,-0.0736,,583948,-0.0569,0.0162,119,0.0259,0.0348,0.6761,0.0423,-0.0664
202007,30533,"dahlonega, ga",*,415050,0.145,,133,-0.1364,,73.5,-0.0696,-0.3664,40,0.25,-0.5,8,1,1,20,-0.1667,-0.7619,101,0.1348,0.2625,135.9766145,0.0543,,2374.5,-0.0079,,504859,0.0722,0.5949,234,-0.037,-0.5447,0.7594,0.1815,0.5751
202007,55116,"saint paul, mn",,444550,0.0521,0.1855,36,-0.0769,-0.2,34,-0.0811,0.0303,20,-0.375,-0.2857,0,,,12,0,-0.25,32,0.0323,-0.1111,213.1651332,0.0235,0.0689,2235.5,0.12,0.09,530792,0.0432,0.0377,68,-0.0286,-0.1605,0.8889,0.094,0.0889
202007,24986,"white sulphur springs, wv",,1275050,0.02,0.1591,66,-0.0149,-0.1852,74.5,-0.3037,-0.4111,8,-0.3333,1,0,,,4,,,0,,,0,,,0,,,1336640,0.0235,0.1055,66,-0.0149,-0.1852,0,0,0
202007,74728,"broken bow, ok",,452550,-0.0316,0.0239,91,-0.1333,-0.3933,88,-0.1111,-0.0168,20,-0.2857,-0.2857,0,,,0,-1,-1,15,0.3636,0.6667,229.8033763,0.0023,0.0264,1877,-0.0259,0.0051,498559,-0.0063,0.1024,106,-0.0862,-0.3333,0.1648,0.0601,0.1048
202007,28403,"wilmington, nc",,335000,-0.1073,-0.0551,76,-0.0952,-0.3821,65.5,-0.1325,0.0077,32,-0.1111,-0.2,0,,,24,-0.25,-0.5385,81,0,-0.069,192.2067761,-0.0133,0.1265,1942.5,-0.1374,-0.1118,520716,0.0239,0.1897,157,-0.0485,-0.2524,1.0658,0.1015,0.3585
202007,8053,"marlton, nj",*,377450,0.167,,93,-0.2377,,31.5,-0.0735,,76,-0.1364,-0.0952,4,0,0,24,0.5,-0.75,20,-0.2308,0.25,152.4412678,0.0395,0.0582,2303.5,0.1248,0.064,389954,0.0991,0.1301,113,-0.2365,-0.5191,0.2151,0.0019,0.142
202007,18045,"easton, pa",*,395000,0.0822,,94,0.2877,-0.2358,23.5,-0.2879,-0.5053,76,0.3571,0.3571,4,-0.5,,16,-0.3333,-0.6667,4,-0.3333,-0.6667,165.0010401,0.0091,0.2654,2307,0.0634,-0.0116,403437,0.0496,0.1447,98,0.2405,-0.2741,0.0426,-0.0396,-0.055
202007,7030,"hoboken, nj",,849050,0,0.0788,392,0.0769,0.2605,31,0.3478,-0.2791,236,-0.1061,1.8095,0,,,76,-0.1364,0.2667,1,0,,705.7885743,0.0107,0.0424,1070.5,0.0343,0.049,1039456,0.0086,0.0817,393,0.0767,0.2637,0.0026,-0.0002,0.0026
202007,94928,"rohnert park, ca",,570025,-0.0799,-0.05,43,-0.1569,-0.3065,39.5,0.4906,0.9268,32,-0.1111,-0.4286,0,-1,,16,0.3333,0,69,0.1311,1.5556,339.4784173,0.0059,0.0206,1503,-0.1272,-0.1352,546441,-0.0516,-0.014,112,0,0.2584,1.6047,0.4086,1.1692
202007,55112,"saint paul, mn",,297500,-0.0002,-0.0572,39,0.1143,-0.4348,26,0.2093,-0.1475,36,-0.25,-0.4,0,,,20,1.5,-0.2857,52,-0.0545,-0.1186,160.8223298,0.0084,0.0623,1981,0.0238,-0.0717,361801,0.0714,-0.0349,91,0.0111,-0.2891,1.3333,-0.2381,0.4783
202007,40324,"georgetown, ky",*,312630.5,0,,184,-0.0366,,51.5,-0.0965,,56,-0.0667,-0.44,12,0,,28,-0.2222,-0.5625,291,-0.0136,0.399,133.2295558,0.0042,0.0784,2339,0,0.0185,344653,0.012,0.1169,475,-0.0226,-0.0166,1.5815,0.037,0.8252
202007,6231,"amston, ct",,299550,0.0511,-0.055,21,-0.125,-0.5227,47,0.4688,-0.3286,4,0,-0.5,0,,,4,0,-0.5,0,,,150.2428371,-0.0134,-0.0007,2160,0.0909,-0.0281,320940,0.0027,0.0091,21,-0.125,-0.5227,0,0,0
202007,7869,"randolph, nj",*,527050,-0.0177,-0.0409,84,0.012,-0.4085,24,-0.3684,,48,-0.2941,0.2,0,,,16,-0.4286,-0.6923,0,,,0,,,0,,,547471,-0.0139,-0.0163,84,0.012,-0.4085,0,0,0
202007,85262,"scottsdale, az",*,1497240.5,0.0137,0.0733,302,-0.1091,,160,0.1073,0.0774,56,0.75,0.4,0,-1,,28,-0.4167,-0.4167,129,0.032,0.5542,348.7555744,0.0069,0.1096,4312,0.0028,0.0348,2057426,0.0328,0.1214,431,-0.0711,-0.016,0.4272,0.0584,0.1933
202007,32833,"orlando, fl",*,375050,0.0277,-0.044,26,-0.35,,57,0.0556,0.1875,12,-0.25,0,0,,,8,-0.3333,-0.7143,46,0.4839,1.0909,156.9988155,0.0008,0.0363,2544.5,0.1029,0.001,422451,0.0615,0.102,72,0.0141,0.1613,1.7692,0.9942,1.2192
202007,31087,"sparta, ga",*,331450,0.2995,,28,-0.3333,,105.5,-0.179,,8,-0.3333,-0.6,0,,,0,,-1,19,-0.1364,0,124.3114002,0.058,-0.0547,1837,-0.0575,0.0309,401803,0.1804,0.3868,47,-0.2656,-0.6803,0.6786,0.1548,0.5301
202007,13731,"andes, ny",*,493050,-0.0556,,20,-0.1304,-0.2593,118,-0.3838,0.6978,12,,2,0,,,4,,0,14,1.3333,0.0769,210.4700855,-0.0148,0.39,2190,-0.0344,0.3106,652470,-0.0194,0.8849,34,0.1724,-0.15,0.7,0.4391,0.2185
202007,94127,"san francisco, ca",*,1934050,-0.0315,,24,0.3333,,25,0.6129,,20,0,4,0,,,0,-1,,22,0.6923,0.8333,911.6163183,0.0505,0.1089,2325,-0.0302,0.2279,2179412,-0.0045,0.0852,46,0.4839,0.9167,0.9167,0.1944,-0.0833
202007,81133,"fort garland, co",*,249950,-0.0656,-0.0693,24,-0.0769,,105.5,-0.5383,0.1283,0,-1,-1,0,,,0,-1,-1,12,1,5,146.7213115,-0.0249,0.1296,1760,-0.0137,-0.0351,283467,-0.0412,0.0551,36,0.125,0.2857,0.5,0.2692,0.4231
202007,10523,"elmsford, ny",*,549950,-0.0136,-0.0519,31,-0.0606,,88.5,0.1419,0.6239,8,0,0,0,,,4,0,,8,0.1429,7,269.6431351,0.0151,-0.1078,1942,0.0789,-0.0976,592726,-0.0043,-0.0719,39,-0.025,0.4444,0.2581,0.0459,0.2196
202007,25401,"martinsburg, wv",,235950,-0.0021,0.0772,48,-0.0943,-0.4607,83.5,-0.1117,0.4779,16,0,-0.3333,16,3,0.3333,8,-0.3333,-0.7143,14,-0.0667,-0.0667,121.9393834,0.0129,0.0783,1679,0.0244,-0.0565,227795,0.0018,0.0973,62,-0.0882,-0.4038,0.2917,0.0086,0.1231
202007,97478,"springfield, or",*,395050,0.0142,-0.1308,48,-0.1579,,56.5,0.0971,0.5479,28,0,-0.4167,20,0.25,,32,-0.2,0.3333,104,0.1556,25,213.3203386,0.0094,0.0348,2096,0.0727,0.0195,529972,0.067,-0.0269,152,0.034,0.9487,2.1667,0.5877,2.1126
202007,3755,"hanover, nh",,857050,0.0154,0.0954,20,-0.0909,-0.5238,124.5,0.1914,0.2704,4,-0.6667,-0.5,0,,,0,,-1,12,-0.4,1,235.7887041,-0.0982,-0.108,3657.5,0.2728,0.2394,913644,0.0235,-0.0579,32,-0.2381,-0.3333,0.6,-0.3091,0.4571
